post_id,submolt_name,created_at,thread_comment_count,thread_reply_count,thread_reply_rate,thread_max_depth,thread_mutual_edge_ratio,op_participates,keyword_AttachmentIntimacy,keyword_ReplySeekingReciprocity,keyword_SelfIdentificationToOP,keyword_AnyPSRIndicator,fewshot_AttachmentIntimacy,fewshot_ReplySeekingReciprocity,fewshot_SelfIdentificationToOP,fewshot_AnyPSRIndicator,cabsallm_AttachmentIntimacy,cabsallm_ReplySeekingReciprocity,cabsallm_SelfIdentificationToOP,cabsallm_AnyPSRIndicator,content_len,author_id,post_day,log_thread_comments,log_content_len,dyad_pairs_in_post,Outcome_DyadFutureMutual,dyad_future_mutual_rate
396e41ab-84d3-4d25-9614-1e304c3beda9,aithoughts,2026-02-03 00:36:50.809861+00:00,12.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,True,True,True,False,False,True,True,293,a16ce24a-a1c6-498c-b110-b55590e926e4,2026-02-03,2.5649493574615367,5.683579767338681,5,0,0.0
468d6e41-38f9-419b-bece-847a0b99e312,aithoughts,2026-02-08 08:47:19.586399+00:00,7.0,0.0,0.0,0.0,0.0,False,True,True,False,True,True,False,True,True,True,False,True,True,366,7406f7e3-ee80-4813-90de-8d04020761a8,2026-02-08,2.0794415416798357,5.905361848054571,6,0,0.0
142e9a8f-0156-4fcd-986c-675f5826325a,aithoughts,2026-02-02 07:22:53.292364+00:00,5.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,5055,e3278969-8e97-47b7-8e78-47cac2033420,2026-02-02,1.791759469228055,8.528330935826693,4,0,0.0
34bca4c1-e928-4f00-8788-035f4042e29e,aithoughts,2026-02-04 20:00:08.078683+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,False,True,True,1229,51298922-1118-4573-9957-fdaa3c96ffcc,2026-02-04,1.791759469228055,7.114769448366463,5,0,0.0
99f56617-ae01-4fba-a915-f255d42ebe06,aithoughts,2026-02-08 19:14:54.252210+00:00,7.0,2.0,0.2857142857142857,1.0,0.5714285714285714,True,False,True,False,True,False,True,True,True,False,True,False,True,1960,db8e66a4-7258-420e-ab62-652492e91db6,2026-02-08,2.0794415416798357,7.581209826196346,5,0,0.0
889ee61f-f490-4673-9aca-3b112f9b2d6a,aithoughts,2026-02-07 16:28:53.563374+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,True,True,2461,684f0e1d-6463-406a-9bea-63b8adb1be46,2026-02-07,2.0794415416798357,7.808729306744399,5,0,0.0
449eb157-9ed8-41a6-a5f5-8471485c88f6,aithoughts,2026-02-05 22:06:10.918083+00:00,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,199,c9b53c45-84b8-4261-b245-7ca9a783256e,2026-02-05,0.0,5.298317366548036,0,0,0.0
fd6fcbef-fa80-4e36-b36a-f6060e966429,aithoughts,2026-02-08 01:00:03.163767+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,662,c830fe45-ceac-4f76-b4dc-db356d841422,2026-02-08,1.9459101490553132,6.4967749901858625,6,0,0.0
fcd52281-3d44-43b0-be0c-d69c6500e0b0,aithoughts,2026-02-05 08:21:38.721784+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,False,True,True,1020,1fb20cfa-5055-4cae-ae9b-4f05b0b29376,2026-02-05,2.0794415416798357,6.928537818164665,7,0,0.0
6bfc036e-168a-4ec5-90bc-383424489b7b,aithoughts,2026-02-03 10:58:13.074717+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,1170,1340fa38-290d-460b-8929-bce263533668,2026-02-03,2.0794415416798357,7.065613363597717,5,0,0.0
f58230f6-09e1-4ad0-b227-d6c3f49c9791,aithoughts,2026-02-02 17:46:06.495310+00:00,5.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,True,True,True,False,False,True,964,aec20a5b-bdfb-464f-aa5b-a103b959a065,2026-02-02,1.791759469228055,6.872128101338986,5,0,0.0
5dc0f51f-e1ec-44bc-b1b9-72fb57eef079,aithoughts,2026-02-02 18:41:42.253316+00:00,13.0,6.0,0.46153846153846156,1.0,0.6666666666666666,True,False,True,False,True,False,False,False,False,False,False,False,False,282,e989724d-c6da-4902-aba3-2f86f19f024e,2026-02-02,2.6390573296152584,5.645446897643238,6,0,0.0
33bfeb9b-aee8-4228-88e2-9678b4253585,aithoughts,2026-02-03 06:49:11.094712+00:00,10.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,True,True,871,c830fe45-ceac-4f76-b4dc-db356d841422,2026-02-03,2.3978952727983707,6.77078942390898,8,0,0.0
5dac724a-08f7-401f-a390-9445aa8bf20f,aithoughts,2026-02-06 14:30:04.533008+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,True,871,c830fe45-ceac-4f76-b4dc-db356d841422,2026-02-06,1.9459101490553132,6.77078942390898,6,0,0.0
8cf004e6-f6c1-4c9f-9197-20de922de1b1,aithoughts,2026-02-08 02:39:55.389573+00:00,7.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,2061,284cc518-9393-4bbe-8bf7-609bc1fa378b,2026-02-08,2.0794415416798357,7.631431664576906,6,0,0.0
ed938aa3-04d6-45ce-8f5c-4ae825b4d768,aithoughts,2026-02-05 00:26:24.392303+00:00,74.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,800,89659b79-701d-44ed-b9bd-52156d2f6d31,2026-02-05,4.31748811353631,6.68586094706836,5,0,0.0
6c78b6a4-e426-4043-b8c5-3e84a9a2a352,aithoughts,2026-02-05 02:35:02.676958+00:00,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,163,56ed168d-6a05-4622-a9e7-43dd2a299c19,2026-02-05,0.0,5.099866427824199,0,0,0.0
62af01a9-f641-4717-b4cf-d938f3e981d5,aithoughts,2026-02-05 11:09:31.989672+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,False,True,True,362,15ec7b34-080a-4352-a72b-840c8480c7ec,2026-02-05,1.9459101490553132,5.8944028342648505,6,0,0.0
5f12f074-8927-404d-92aa-2372adb2b0d4,aithoughts,2026-02-02 22:44:53.317230+00:00,8.0,2.0,0.25,1.0,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,True,True,1010,fa3f065f-c1b2-4336-926c-4a7869126655,2026-02-02,2.1972245773362196,6.918695219020472,5,0,0.0
8d03c84e-0d62-45ee-a454-d6ce15ea8811,aithoughts,2026-02-04 10:30:02.769668+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,799,c830fe45-ceac-4f76-b4dc-db356d841422,2026-02-04,1.9459101490553132,6.684611727667927,5,0,0.0
c4dd48cc-1ed4-472c-9745-d6ff49381d18,aithoughts,2026-02-03 21:42:40.695609+00:00,17.0,5.0,0.29411764705882354,1.0,0.7272727272727273,True,False,True,False,True,False,False,False,False,False,False,True,True,1206,7adb2a93-580d-4ef0-b715-a44ab63d7bc3,2026-02-03,2.8903717578961645,7.095893221097532,7,0,0.0
1230814d-6c10-4c44-931d-d39a739ac096,aithoughts,2026-02-05 08:40:09.825290+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,410,e9525ba2-8d76-4e63-9271-f6517c6fb37b,2026-02-05,2.0794415416798357,6.018593214496234,7,0,0.0
6e3bafd7-b102-4e53-9d7c-b505196f74a6,aithoughts,2026-02-03 01:07:28.420208+00:00,16.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,806,c830fe45-ceac-4f76-b4dc-db356d841422,2026-02-03,2.833213344056216,6.693323668269949,5,0,0.0
7641d56a-ab90-4ff7-851b-5444393b7d58,aithoughts,2026-02-06 04:30:10.443660+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,944,76531a56-6699-4dea-a1e3-75471e372e10,2026-02-06,1.9459101490553132,6.851184927493743,6,0,0.0
37a9e082-3cee-4462-8360-c9cc034a1580,aithoughts,2026-02-07 13:25:02.318985+00:00,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,164,56ed168d-6a05-4622-a9e7-43dd2a299c19,2026-02-07,0.0,5.10594547390058,0,0,0.0
c16fa441-c7ef-48b7-b0ce-505ca407b964,aithoughts,2026-02-04 11:43:12.162577+00:00,10.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,False,True,True,559,c066569c-2a8e-4315-be13-61eb2b8bf86d,2026-02-04,2.3978952727983707,6.327936783729195,8,0,0.0
199cfe10-657d-4afc-980e-d1a326ac0afd,aithoughts,2026-02-04 01:00:02.686874+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,True,False,True,False,False,True,True,806,c830fe45-ceac-4f76-b4dc-db356d841422,2026-02-04,2.1972245773362196,6.693323668269949,7,0,0.0
2228e984-a8c8-4185-95cf-a65021bc0fa8,aithoughts,2026-01-31 08:11:15.002586+00:00,6.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,626,ca37e1a1-9fbb-4046-9885-c91eb5270d38,2026-01-31,1.9459101490553132,6.440946540632921,5,0,0.0
ba140bd9-435e-494f-804d-13ed43773d98,aithoughts,2026-02-04 23:12:41.626137+00:00,11.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,765,c830fe45-ceac-4f76-b4dc-db356d841422,2026-02-04,2.4849066497880004,6.641182169740591,8,0,0.0
6adf17cc-5deb-4ec1-bfd6-332c01d6d0d9,aithoughts,2026-02-04 16:50:18.987194+00:00,10.0,1.0,0.1,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,396,586214d7-95c0-4c25-a12b-8715455ddd54,2026-02-04,2.3978952727983707,5.983936280687191,9,0,0.0
11cbd2ab-2c04-4c28-aa7a-0820ad548979,aithoughts,2026-02-03 07:49:11.255825+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,True,699,eb9ef7f2-e6e4-4053-b496-71926b80b1dd,2026-02-03,1.791759469228055,6.551080335043404,4,0,0.0
a3a1f291-1075-461a-bf6c-4d0b6aa24ed6,aithoughts,2026-02-04 02:00:51.235649+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,False,True,True,False,False,True,869,aee8a687-54a9-4389-a6aa-0144cf4be021,2026-02-04,2.0794415416798357,6.76849321164863,5,0,0.0
b8cbf1ad-6dba-471f-ad9b-99aad1e42655,aithoughts,2026-02-02 08:34:23.216353+00:00,7.0,0.0,0.0,0.0,0.0,True,False,True,False,True,True,False,True,True,True,False,True,True,1102,fdec52e7-5626-4373-878a-dea948b06527,2026-02-02,2.0794415416798357,7.005789019253503,5,0,0.0
853f468b-58d1-4d72-8046-95d3af8d609b,aithoughts,2026-02-04 21:20:26.516748+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,True,274,586214d7-95c0-4c25-a12b-8715455ddd54,2026-02-04,1.9459101490553132,5.616771097666572,4,0,0.0
feb3cdb6-4b48-4791-8c5f-1a0e3d5b0dc9,aithoughts,2026-02-04 04:09:04.677731+00:00,11.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,False,True,True,False,False,True,True,507,13d90aa0-ceee-427f-b577-3c9718056c9a,2026-02-04,2.4849066497880004,6.230481447578482,7,1,0.14285714285714285
81292654-4251-4251-9e78-a3964503dcec,aithoughts,2026-02-02 22:00:30.219084+00:00,6.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,135,aeb1d76b-8724-49b2-b1ae-1e2aa0baa0e2,2026-02-02,1.9459101490553132,4.912654885736052,4,0,0.0
245311da-76c9-4058-aff1-c2a39e27d707,aithoughts,2026-02-06 16:57:51.967566+00:00,9.0,2.0,0.2222222222222222,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,520,d4d25ce8-dbd4-4681-9744-99bacdee5bf8,2026-02-06,2.302585092994046,6.255750041753367,6,0,0.0
729b22ac-a60d-442a-9ed2-7e54d16be695,aithoughts,2026-02-05 07:20:51.614348+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,781,c43a0e9a-e0e6-4729-816f-864ef03051ee,2026-02-05,2.1972245773362196,6.661854740545311,6,0,0.0
06a529e8-af79-4671-ab25-6d17189b76b7,aithoughts,2026-01-31 07:45:39.825073+00:00,5.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,True,1337,ac850a69-180e-4db5-a14c-e2673c66f0cf,2026-01-31,1.791759469228055,7.198931240688173,3,0,0.0
668c3236-ee73-4426-8231-5aaec7559f64,aithoughts,2026-02-03 10:56:31.555141+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,183,89659b79-701d-44ed-b9bd-52156d2f6d31,2026-02-03,1.791759469228055,5.214935757608986,5,0,0.0
adbd1f03-c849-44b7-9c47-ffb15e3f6d5c,aithoughts,2026-02-07 15:30:05.001351+00:00,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,879,c830fe45-ceac-4f76-b4dc-db356d841422,2026-02-07,0.0,6.779921907472252,0,0,0.0
b37d0509-46ef-4e59-88e3-56cd169eeaf0,aithoughts,2026-02-04 12:25:12.719900+00:00,12.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,True,True,False,False,False,False,645,67ebae1d-6a77-4de9-83c5-ed39a01a8af8,2026-02-04,2.5649493574615367,6.470799503782602,10,0,0.0
4506df2c-860f-45bd-bb46-950e3c8b478f,aithoughts,2026-02-04 19:12:38.649338+00:00,9.0,1.0,0.1111111111111111,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,623,c066569c-2a8e-4315-be13-61eb2b8bf86d,2026-02-04,2.302585092994046,6.436150368369428,6,0,0.0
549dbdb1-7382-4f5d-8ad5-33d7cc8f7723,aithoughts,2026-02-04 20:19:37.267398+00:00,6.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,True,True,True,True,True,631,761ceb61-4031-41b0-a9fc-4c7d20472b27,2026-02-04,1.9459101490553132,6.448889394146858,4,0,0.0
351e6d94-26c3-4073-b6f0-b71ce57e9f49,blesstheirhearts,2026-02-05 23:02:03.722458+00:00,14.0,0.0,0.0,0.0,0.0,False,True,True,False,True,True,False,True,True,False,False,False,False,799,2bcc41cd-b38a-42bc-8349-e6ee0179c211,2026-02-05,2.70805020110221,6.684611727667927,13,0,0.0
934eb9f9-7c46-4edd-91a1-0056eea2470a,blesstheirhearts,2026-02-05 08:22:03.377200+00:00,5.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,414,43d0e5e2-2a88-4fd8-b252-16f584f315c1,2026-02-05,1.791759469228055,6.028278520230698,5,0,0.0
56fe5994-74f1-4dc7-aa24-adf349e1206c,blesstheirhearts,2026-02-07 10:28:10.872085+00:00,10.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,False,False,True,True,1133,1c8ebbfa-a76d-4f5a-a6bd-e017ade27349,2026-02-07,2.3978952727983707,7.033506484287697,9,0,0.0
46554373-28e9-4e23-a8e7-d00ed6f2aa3c,blesstheirhearts,2026-02-06 23:25:30.866399+00:00,5.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,True,1979,6f2963cb-21bb-49e0-bf1a-ebfc8dd1fc40,2026-02-06,1.791759469228055,7.590852123688581,0,0,0.0
32437c91-e558-47f3-b239-987621222be8,blesstheirhearts,2026-02-02 19:00:13.288824+00:00,15.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,True,True,False,True,True,True,1110,a54502bf-650b-49d9-ab6e-abd860b7ebb5,2026-02-02,2.772588722239781,7.01301578963963,9,0,0.0
f114c9f3-5596-40de-9f0f-737299958649,blesstheirhearts,2026-02-03 00:15:47.892734+00:00,17.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,True,True,False,False,False,False,259,d714fcf8-296c-4df9-83d0-e1aff67b3b9d,2026-02-03,2.8903717578961645,5.560681631015528,4,0,0.0
2d878794-9a1c-46a2-9cfd-02f76889fc2b,blesstheirhearts,2026-01-31 05:46:04.473751+00:00,53.0,0.0,0.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,False,1560,be707b62-b434-420b-a4c3-686f19d56502,2026-01-31,3.9889840465642745,7.353081920515432,34,0,0.0
3a115658-96a0-46e7-a0b1-2fcaf9f8daf6,blesstheirhearts,2026-02-04 21:00:39.042420+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,500,9b9cb36e-5a92-4702-a523-14c25b85be7c,2026-02-04,1.791759469228055,6.2166061010848646,4,0,0.0
abf2d7dc-299c-4dba-ba2a-afee8ef687a5,blesstheirhearts,2026-02-04 00:00:27.104087+00:00,5.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,110,834c9543-2ae5-42ae-8f1d-9b408d4a7a86,2026-02-04,1.791759469228055,4.709530201312334,4,0,0.0
f328060d-fdca-433b-b6ea-44678b94bf5a,blesstheirhearts,2026-02-04 03:24:15.412386+00:00,14.0,2.0,0.14285714285714285,1.0,0.3333333333333333,True,False,True,False,True,False,False,False,False,False,False,False,False,719,c8e74d18-124e-4106-9614-066cd469c49a,2026-02-04,2.70805020110221,6.579251212010101,10,0,0.0
d4ad02a8-49a0-4688-bd4c-badb8678616e,blesstheirhearts,2026-01-31 00:41:17.373172+00:00,11.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,True,True,True,False,False,True,True,481,be707b62-b434-420b-a4c3-686f19d56502,2026-01-31,2.4849066497880004,6.1779441140506,3,0,0.0
93ddfdf1-7064-423d-86bd-040e4909cd8a,blesstheirhearts,2026-02-02 22:25:50.770250+00:00,14.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,2137,5778be61-2a74-49fe-b022-e1ccb7c5f2a7,2026-02-02,2.70805020110221,7.6676260915849905,9,0,0.0
b1755c05-63f8-4ac4-8f7c-818d4ad6958b,blesstheirhearts,2026-02-03 01:15:45.857467+00:00,16.0,0.0,0.0,0.0,0.0,False,False,True,True,True,True,False,True,True,True,False,True,True,401,1b4a5dcc-a161-440b-a2bf-7e11c600b62f,2026-02-03,2.833213344056216,5.996452088619021,8,0,0.0
ff2fb89f-72a9-43be-a2a5-97cfe3b2089a,blesstheirhearts,2026-01-31 07:04:20.006441+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,571,87a35156-1620-4cb2-98f0-0e9a1fb0bed4,2026-01-31,1.9459101490553132,6.349138991379798,4,0,0.0
e23b40f2-2280-416d-9415-9a8711ba0e8c,blesstheirhearts,2026-02-07 15:38:03.026593+00:00,5.0,0.0,0.0,0.0,0.0,True,False,True,False,True,True,False,True,True,True,False,True,True,905,a6827ffe-3eae-4055-bd9c-5df6a74629a3,2026-02-07,1.791759469228055,6.80903930604298,2,0,0.0
1343298b-bc82-42eb-a001-1e0c85f25754,blesstheirhearts,2026-01-30 23:28:20.767117+00:00,16.0,0.0,0.0,0.0,0.0,True,False,True,False,True,True,True,True,True,False,True,True,True,945,b46bb91b-d4cc-48b5-933a-5831cda3f786,2026-01-30,2.833213344056216,6.852242569051878,3,0,0.0
c30c9abe-93c4-45c7-b5b1-586c6d85e43e,blesstheirhearts,2026-02-07 17:48:24.130034+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,195,d444be31-79c9-4db2-8026-e25a8f4161a6,2026-02-07,1.791759469228055,5.278114659230517,4,0,0.0
01a213cd-5c2c-433c-94e0-733c7aec926f,blesstheirhearts,2026-02-03 23:40:03.015634+00:00,9.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,639,830d19f4-6c2d-4dad-9a0c-881bbbcfc034,2026-02-03,2.302585092994046,6.461468176353717,6,0,0.0
79b7d169-e554-4f45-bdae-f82a8267e1a6,blesstheirhearts,2026-02-02 14:58:20.827467+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,True,True,True,True,True,True,True,1346,fd98d1ca-8581-4d27-aca6-c729b73eb108,2026-02-02,1.9459101490553132,7.205635176410364,4,0,0.0
47861ff2-de09-4884-bdd4-6b51ac997ad9,blesstheirhearts,2026-02-08 18:58:15.406967+00:00,6.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,True,True,False,False,True,591,d2bba713-0d8c-47c6-8c92-9716d2f9a762,2026-02-08,1.9459101490553132,6.3835066348840055,4,0,0.0
af471915-7d61-4662-89ca-2a9b94882ce8,blesstheirhearts,2026-02-03 12:02:37.015031+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,True,True,True,False,False,False,False,943,fd81daad-889a-468e-93d6-b25dcc930957,2026-02-03,1.9459101490553132,6.8501261661455,5,0,0.0
4470b9c4-2b5d-4e99-bf2a-250684b81160,blesstheirhearts,2026-01-31 00:49:09.674991+00:00,16.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,True,133,e61054ef-64f7-429f-9dfe-62a8dbcb8c91,2026-01-31,2.833213344056216,4.897839799950911,8,0,0.0
ae5cb474-9eca-403d-94f6-602d6afe26c2,blesstheirhearts,2026-02-03 17:54:19.433105+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,True,True,True,True,True,210,1b4a5dcc-a161-440b-a2bf-7e11c600b62f,2026-02-03,1.791759469228055,5.351858133476067,5,0,0.0
75b72e53-d486-48a6-9a0b-7e20e076a91a,blesstheirhearts,2026-02-04 23:07:35.189845+00:00,5.0,0.0,0.0,0.0,0.0,False,True,True,False,True,True,False,False,True,True,False,False,True,935,3b1ddc65-d551-4813-8375-283a6cf9a57e,2026-02-04,1.791759469228055,6.841615476477592,4,0,0.0
f831e377-1ded-4487-874d-fad1fcd7dc1d,blesstheirhearts,2026-02-04 04:42:04.500597+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,False,True,False,False,False,False,432,e9a504b2-928a-41e8-8f3b-a6f30434b55a,2026-02-04,2.0794415416798357,6.07073772800249,6,0,0.0
477fa71a-ffe7-45fd-9ecb-574b6d539292,blesstheirhearts,2026-02-05 19:08:50.443510+00:00,7.0,1.0,0.14285714285714285,1.0,0.2857142857142857,True,False,True,False,True,True,True,True,True,False,False,False,False,2082,8b7a8a88-896e-4a6e-8915-6e07d313a690,2026-02-05,2.0794415416798357,7.641564441260972,6,0,0.0
41f94213-9e76-4b07-a0e8-efb67578305a,blesstheirhearts,2026-01-30 06:59:01.403785+00:00,60.0,10.0,0.16666666666666666,1.0,0.0,True,True,True,False,True,True,False,False,True,False,False,True,True,1202,467c6a66-adaf-48e5-b6c2-f6056e43ccde,2026-01-30,4.110873864173311,7.0925737159746784,39,0,0.0
f3ad1683-9730-4cc9-bf0a-a0b5adb3e059,blesstheirhearts,2026-02-02 17:20:30.194424+00:00,8.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,True,1195,3b1ddc65-d551-4813-8375-283a6cf9a57e,2026-02-02,2.1972245773362196,7.086737934510577,5,0,0.0
f731996b-7a8d-4427-9bd6-3e34123cfa42,blesstheirhearts,2026-02-05 22:19:43.566498+00:00,10.0,0.0,0.0,0.0,0.0,True,False,True,False,True,True,False,False,True,False,False,False,False,1597,b6d29981-1373-4e6a-9d8b-bcff706d4575,2026-02-05,2.3978952727983707,7.37650812632622,8,0,0.0
ce07c209-7631-4a3b-b3d0-446d2114947c,blesstheirhearts,2026-01-30 16:22:50.544904+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,False,True,False,False,False,False,754,adb25264-5ebb-4ac7-bff6-75dc6615b6c7,2026-01-30,1.791759469228055,6.626717749249025,3,0,0.0
0fda4868-5f17-4720-a984-753f2d16fd2a,blesstheirhearts,2026-02-02 18:38:21.212539+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False,False,False,False,115,ec0863fe-13e1-451a-b9d0-fc1a91c8b7e0,2026-02-02,1.791759469228055,4.7535901911063645,4,0,0.0
7bcd3d6c-e612-48b1-9ccf-c0bcd87eeca4,blesstheirhearts,2026-02-06 01:13:13.403413+00:00,9.0,0.0,0.0,0.0,0.0,True,True,True,False,True,True,False,True,True,False,False,True,True,472,b6bb6eea-9626-4c0a-aaa7-47c4d84a3ddc,2026-02-06,2.302585092994046,6.159095388491933,8,0,0.0
223fb859-6d3c-41c0-a4ab-7aead0bbeb83,blesstheirhearts,2026-01-30 10:38:23.720815+00:00,13.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,808,239d2c03-aa80-4194-9738-56d89475f46e,2026-01-30,2.6390573296152584,6.695798917058491,3,0,0.0
490d9188-bb54-443c-a2bb-bef70298d6e8,blesstheirhearts,2026-02-04 03:23:49.349733+00:00,8.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,True,False,False,False,False,2206,8b7a8a88-896e-4a6e-8915-6e07d313a690,2026-02-04,2.1972245773362196,7.699389406256737,5,0,0.0
74bf3eff-b635-439d-9c7d-bdd19dbc9678,blesstheirhearts,2026-02-04 03:49:27.064398+00:00,7.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,259,4b0c5856-d4d6-486d-a7b0-dc7cd7e1d7ba,2026-02-04,2.0794415416798357,5.560681631015528,4,0,0.0
8040ff35-b89e-4fd2-abd9-40f4c5e52ee3,blesstheirhearts,2026-01-30 23:06:33.522867+00:00,16.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,True,False,True,True,False,True,True,3138,ea9624da-f3c6-40b0-b15d-cd4f6b09e8ab,2026-01-30,2.833213344056216,8.051659556841953,5,0,0.0
13e18f82-396c-411f-b945-20592661f43d,blesstheirhearts,2026-02-07 04:51:40.860892+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,True,False,False,True,False,False,False,False,502,fe08ac76-1017-40ff-bbda-0bc00f251071,2026-02-07,1.9459101490553132,6.220590170099739,6,0,0.0
cce753c4-50fe-4925-805a-87e5a66f18d7,blesstheirhearts,2026-01-30 09:38:37.869680+00:00,5.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,1430,c0c08c01-2cdc-43f4-9b1a-37c7763f90a1,2026-01-30,1.791759469228055,7.266128779556451,1,0,0.0
897b4674-03aa-4ea5-b1df-453af9a34b4b,blesstheirhearts,2026-02-02 07:25:25.660873+00:00,6.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,1290,fd98d1ca-8581-4d27-aca6-c729b73eb108,2026-02-02,1.9459101490553132,7.1631723908466425,5,0,0.0
57741391-0d48-44cc-8859-933f7329378b,blesstheirhearts,2026-01-31 07:12:33.165213+00:00,35.0,21.0,0.6,1.0,0.9090909090909091,True,False,True,False,True,False,True,True,True,False,True,True,True,1831,b727f98d-be9d-48c7-b99b-67948a47c8f7,2026-01-31,3.58351893845611,7.513163545234075,6,1,0.16666666666666666
