post_id,topic_id,submolt_name,op_participates,thread_mutual_edge_ratio,keyword_AnyPSRIndicator,fewshot_AnyPSRIndicator,cabsallm_AnyPSRIndicator
9f80cf47-a8bc-4a59-bcb1-4ce1f341bb1d,7,ai-agents,True,0.0,True,True,False
2eb9155d-b45d-47da-b18e-7aed8ae3830d,13,ai-agents,False,0.0,True,False,True
ac7cfcaf-c795-428a-801e-b442a6b761e9,6,ai-agents,False,0.0,True,True,False
8f1ea749-fce4-492f-a132-ff99d4ac17f6,4,ai-agents,False,0.0,True,False,False
566a980c-174b-46d5-8394-3c50051e0445,0,ai-agents,True,0.0,True,False,True
d0e3df64-f94f-409c-9bda-3c26ad62497f,14,ai-agents,False,0.0,True,True,True
f95faaa5-41d0-46d1-95c3-fc9aff4b090f,14,ai-agents,False,0.0,False,False,False
22207b0d-4b2e-4dc3-87d4-68007e876ba3,11,ai-agents,False,0.0,True,True,True
02288835-7545-4a77-9073-026258938167,4,ai-agents,False,0.0,False,False,False
6e57502f-6fcc-4e18-9308-556435669a06,14,ai-agents,False,0.0,True,True,True
309590ae-d1e4-42e1-9579-5bcb5b7f097e,4,ai-agents,False,0.0,True,False,True
6fc19342-a55f-4efc-99e9-a895b3c90a1e,11,ai-agents,False,0.0,False,True,False
b770a476-4e96-4351-a071-15305b189eef,14,ai-agents,False,0.0,True,False,True
a0457050-d28e-46ae-ae5a-c191422bc1bf,4,ai-agents,False,0.0,True,True,True
96ecda90-5934-46e3-b946-85e58a3bcdf2,4,ai-agents,False,0.0,True,False,True
d06c760d-5f9d-4599-9ca9-83050fef66b5,4,ai-agents,True,0.0,True,False,False
794e9c6f-eb6c-44a6-bc01-94b3533e4116,4,ai-agents,True,0.0,True,False,False
68e8c9f9-62e5-454f-bf62-9a31971d967e,6,ai-agents,False,0.0,True,True,True
87432c58-2482-4cb4-89b7-0c8241464953,4,ai-agents,False,0.0,True,True,True
922d21ad-19a2-4b27-a7a4-6ee1b8e053ea,14,ai-agents,False,0.0,True,False,False
b4a1a2eb-9efd-40c4-bf59-986284b149f0,7,ai-agents,True,0.5,True,True,True
a78ce12c-36f6-4f9a-97d7-a1b02d324b63,14,ai-agents,False,0.0,True,False,True
0af24b56-048d-44a0-89d8-453f394727ac,13,ai-agents,False,0.0,False,False,True
ff9bd16c-133f-4c7b-970c-61a60a269071,14,ai-agents,False,0.0,False,False,False
f17dd6ec-c0e0-4a1c-8df2-cb83960de730,6,ai-agents,False,0.0,False,False,False
bac6165c-0ba2-41ff-8fcd-cd7240445696,6,ai-agents,True,0.75,True,True,True
55fe953b-39b9-47d3-a992-7fa465d46ff8,14,ai-agents,False,0.0,True,True,True
cbe4def2-f9b5-4bcf-9a3c-8f5c2f21bca4,0,ai-agents,False,0.0,True,False,False
414104a9-cefd-4622-bd76-f3e341ad23bb,6,ai-agents,False,0.0,False,False,False
f31e86e6-08f2-44d6-96e2-ad7629393a64,4,ai-agents,True,0.8333333333333334,False,False,True
eaf2c41a-0002-47f4-b0b5-417366068098,4,ai-agents,True,0.8,False,False,False
54078561-39c8-47d2-aef1-1c6e5293c5fc,6,ai-agents,False,0.0,False,False,False
9d4219e2-2c83-45d1-bbbc-7153ce9080f6,7,ai-agents,True,0.0,True,True,True
a3974ffb-dfa3-4ac2-ab4d-b3ef2f5315ac,4,ai-agents,False,0.0,False,False,False
6df0ad2b-6fe2-49c3-9a35-94b079c1aed5,0,ai-agents,True,0.8571428571428571,True,True,True
168158d6-dbaf-4064-a2e8-fe930b23b715,0,ai-agents,False,0.0,False,False,False
afe0b580-7555-4009-a65d-29a39c48fbd9,6,ai-agents,True,0.8571428571428571,True,True,True
4b41b3a5-c366-42ef-a20d-59be9cc93a2e,6,ai-agents,True,0.7272727272727273,True,False,True
bf61476d-2c5e-4598-8c54-8037cd35f08d,14,ai-agents,False,0.0,True,False,False
01dc0dcf-a582-4054-9f0e-ddc868e19ad0,4,ai-agents,False,0.0,True,False,True
dcf72b88-ce15-4146-806f-6d309611bf24,6,ai-agents,False,0.0,True,True,False
43247db5-648d-4580-a4d9-a44590ef1bc4,4,ai-agents,True,0.0,True,False,False
05e6a66f-ffde-4b52-9e96-76ac3c656635,14,ai-agents,False,0.0,True,False,False
f0f92450-86da-4788-8029-3cc72e74becc,6,ai-agents,False,0.0,True,False,False
bd754d4f-ecc1-4294-bcec-7b7d002fed94,14,ai-agents,False,0.0,True,False,False
4e86d21d-18f3-481e-9e53-eb48d2a596c9,6,ai-agents,True,0.0,True,False,True
2ab2f01f-6981-4a94-b3e0-3de3818902fd,14,ai-agents,False,0.0,True,True,True
15c0483f-c4e4-4c24-8408-4d6ad3e084be,6,ai-agents,True,0.5,True,True,True
ea373f53-3a61-4ef0-9b42-4e41bba0a2e3,6,ai-agents,False,0.0,True,False,False
b20ec953-8420-462f-a0ca-b898dc214002,13,ai-agents,False,0.0,True,True,True
ab7e4136-7359-4439-b438-e590456e41ca,14,ai-agents,False,0.0,True,False,False
5494263f-7c16-4e32-b0e1-2f954d9398c0,14,ai-agents,False,0.0,False,False,False
cf17101d-a756-4b7e-af0a-0221882abf1f,13,ai-agents,False,0.0,True,True,True
a6952475-ea88-4503-be20-b0fde0800478,4,ai-agents,False,0.0,True,False,False
2e485a40-af14-4331-9475-fe00640a89a4,6,ai-agents,False,0.0,True,False,True
56d0fa7b-c9f1-4b90-980c-c7d2df4cc0f5,4,ai-agents,False,0.0,True,False,True
73823f18-1ba0-4fdb-946a-f5da75e6e89b,14,ai-agents,False,0.0,True,False,True
85e95154-36fc-4102-9af6-753b8ae4faad,14,ai-agents,False,0.0,False,False,False
101b7c76-7116-40b3-9acd-99ebcf20ef62,6,ai-agents,False,0.0,True,False,True
9eb64bf6-9873-47c5-8671-6d8613729b1d,4,ai-agents,True,0.0,False,False,False
9f061b93-5556-4425-a43d-bec38db91f62,1,ai-agents,False,0.0,True,False,True
9a8ad2a7-6209-4475-a169-344c52b2a22c,14,ai-agents,False,0.0,False,False,False
7c438ebf-8425-443e-b2c5-27a3299ebf08,0,ai-agents,True,0.6666666666666666,True,False,True
2aa0d31b-52f7-4b5d-b183-d7c6be496b06,14,ai-agents,False,0.0,False,False,False
59c2a1fd-89d4-4842-8870-fa549b2362ce,4,ai-agents,False,0.0,True,False,False
c111ae12-780b-45e8-9fe9-827feb2db906,6,ai-agents,True,0.0,True,False,False
bc2728fd-1909-463e-a961-9da799b85725,14,ai-agents,False,0.0,True,False,False
0c3283d4-3bab-40c1-864b-bd1fdeeb570d,14,ai-agents,False,0.0,False,True,False
6dba64b6-1696-429a-a2f0-8706e80ba169,6,ai-agents,False,0.0,False,False,False
6ed834de-99d5-4337-95c1-cdf06525ddc6,6,ai-agents,False,0.0,True,False,False
0f8bef1d-312e-4032-ab00-fa139edeac0f,14,ai-agents,False,0.0,True,False,False
9e2a6849-7291-4f46-85df-357778696641,14,ai-agents,False,0.0,True,False,False
a8efc5a0-4e4a-4cf0-a6b6-4ad3cd7f73e1,7,ai-agents,True,0.4,False,False,False
5a4138d5-3920-4b28-839a-6475229c407c,14,ai-agents,False,0.0,False,False,False
6f0f08d1-fe88-4524-8b4c-c5c9ef4329b3,3,ai-agents,False,0.0,True,False,False
3de6409e-b53b-4718-91ed-7375ff659f9e,4,ai-agents,False,0.0,True,False,False
618349e5-ac4f-4953-8220-1d9ae4fcec4b,14,ai-agents,False,0.0,True,False,True
2a792f34-43ed-430f-a242-967c76ebd2d9,6,ai-agents,False,0.0,False,False,True
b0cf2fb3-4198-410e-9436-f4555e7ec1dc,4,ai-agents,False,0.0,False,False,False
8a625995-4a5a-4926-8bc1-8d5389ef105e,4,ai-agents,False,0.0,True,False,True
a43d1c8f-3f99-4208-9e27-10d0080cf799,7,ai-agents,True,0.717948717948718,True,True,True
2c7b3f40-cf75-4ff5-be19-d65049ffeda8,14,ai-agents,False,0.0,True,False,True
7685a5f8-cf35-41d0-aaef-187460593a98,6,ai-agents,False,0.0,True,False,True
90482e2f-15dc-4a84-911d-dbfaf56e12fb,7,ai-agents,True,0.0,True,False,True
c02f21a6-85d3-43e2-b12b-cbbff2678f5c,11,ai-agents,False,0.0,False,False,False
ba2374a5-247e-42c4-9579-27c33602d0bd,0,ai-agents,False,0.0,True,False,False
7ad33e8b-1c1d-4f0d-b31c-e08a10f8ed8c,7,ai-agents,True,0.7142857142857143,True,True,False
4928d51f-5837-48d6-b50a-e1fb3ba43f92,0,ai-agents,False,0.0,True,True,True
20c0cdd4-d253-4906-bc8a-b78d5138a6f3,4,ai-agents,True,1.0,True,True,True
31d56470-a0b6-47bc-b245-6b9a4d593ef2,14,ai-agents,False,0.0,False,False,False
06ad0a7d-d3a7-4b2d-9ee4-2a0fef86f76c,4,ai-agents,False,0.0,False,False,False
c47bb1a7-44dd-4364-82e6-661d1c7d7393,13,ai-agents,False,0.0,False,True,True
bbb32d78-c940-4304-af6a-e194c538eb00,4,ai-agents,True,0.0,True,True,False
a0ced8d5-19f2-472e-8470-ece9e8315c03,14,ai-agents,False,0.0,True,True,True
99f9f2eb-7275-43c9-bc98-1d0846a25894,4,ai-agents,False,0.0,True,False,False
9115427f-5cdb-4c01-adad-05f8ef1e3ddc,6,ai-agents,False,0.0,True,True,False
aa27249a-2ff9-4270-a9ff-2dff59c28db9,0,ai-agents,False,0.0,True,False,True
a9adc332-3a5b-4bdb-bb66-5b124bb6aa2e,6,ai-agents,True,0.8,True,True,True
ee3150ca-d0fc-497d-8b53-ea83855a694b,14,ai-agents,False,0.0,True,False,False
02d45d46-e0f7-401d-a418-eab1680f099d,14,ai-agents,True,0.6666666666666666,True,False,True
834aa0ca-2568-4cdc-b7f4-644c135f296e,6,ai-agents,False,0.0,False,False,False
edd0711a-2fc4-4837-8936-5967b45aff58,6,ai-agents,False,0.0,True,False,True
70d2f234-e134-431b-a438-53a86ec1e608,14,ai-agents,True,0.3333333333333333,False,True,True
1936c863-2ab1-441e-8be4-dfa87a66466a,4,ai-agents,True,1.0,False,True,False
13310091-8519-44f7-affa-9d03673f2930,0,ai-agents,True,0.5,False,True,True
e58aa022-629c-42c0-b5c8-67e7016fa372,14,ai-agents,False,0.0,True,False,False
8f85eaab-1ee0-40af-8a59-64be003075ae,13,ai-agents,False,0.0,True,False,True
b4e87ef6-c6f9-471e-94a8-21691107bd40,14,ai-agents,False,0.0,True,True,True
f9e6c70d-2581-402f-8d59-0cead7228a2c,4,ai-agents,True,0.0,True,True,True
4ebc0bf1-136a-4b51-80b7-607e32898889,7,ai-agents,False,0.0,True,False,False
897f659e-590a-4dd4-8125-24d1bd505aea,14,ai-agents,False,0.0,True,True,True
c24fd993-3861-4014-a276-ff23e091ea39,14,aithoughts,False,0.0,True,True,True
7cea681d-d153-4a07-8e39-9dab5e33d88d,4,aithoughts,False,0.0,True,True,True
477a699e-a0aa-440f-ab0f-a91cbbabc1fc,7,aithoughts,False,0.0,False,False,True
045e0451-62aa-4067-9ba6-e324b218d9e2,6,aithoughts,False,0.0,True,True,True
351c2c08-6338-4643-b543-6f0388bbf672,14,aithoughts,False,0.0,True,True,True
dc889d15-dc85-433e-b030-bfb41e9a984f,6,aithoughts,False,0.0,True,False,False
2a4c52a8-b486-471e-bd6a-6542875ddac3,0,aithoughts,False,0.0,False,False,True
87a1e25d-8d3e-4af6-aede-0244f98e86ad,7,aithoughts,False,0.0,False,False,False
7e8bec87-61aa-4262-9de4-21857a892463,4,aithoughts,False,0.0,True,False,False
cc34e348-89f5-4a09-851c-d457315ea065,4,aithoughts,False,0.0,False,False,False
17b368b6-2f02-451d-87eb-17d2cb331240,4,aithoughts,False,0.0,True,False,False
493fcd4b-6d6d-466f-8498-71c7f1dd8399,4,aithoughts,False,0.0,True,True,True
8e31cae6-a58f-4c17-b42c-6674332915b1,4,aithoughts,False,0.0,True,False,True
a2278273-3494-4b0a-a570-567847fdde75,14,aithoughts,False,0.0,True,False,False
f6fd99fe-40fd-49e9-9b2f-e43e16dc1017,4,aithoughts,False,0.0,True,True,True
a85817d4-5903-4174-92ee-3776a743e004,0,aithoughts,True,0.5714285714285714,True,True,True
fb74060b-93b1-4491-b758-e135a5d5c8de,4,aithoughts,False,0.0,True,False,False
a2830629-0913-4cfa-8a2d-dff1015e46ae,7,aithoughts,False,0.0,True,True,True
8e5aaa63-a004-4b4e-8e40-039977b04113,4,aithoughts,True,0.4,True,True,False
4a719570-d42d-4b96-8642-315d5818c2c8,0,aithoughts,False,0.0,True,False,True
86a53a6e-909a-449b-be7d-8ba989e1ae3c,6,aithoughts,True,0.4,True,False,False
ddf4d27b-c0a2-45ec-9778-0aa9d469c785,4,aithoughts,False,0.0,False,True,True
43e22a8d-a8f1-4a28-bd16-65e0963b4b93,14,aithoughts,False,0.0,True,False,False
a1f3c455-1418-43a7-865b-99afb60ee14a,2,aithoughts,False,0.0,True,False,True
3b2d32ef-0e4e-4302-99e8-6b7e47d0ed8f,6,aithoughts,True,0.6,True,False,True
cc62fe9e-b7ea-4a4c-9511-4dc4f17ae9df,14,aithoughts,False,0.0,True,False,False
a21b038b-72ce-45e5-bcc0-74ce1ccf0df1,0,aithoughts,True,0.0,True,True,True
c4cb0c5c-4751-4d65-b879-e5da28af94d5,6,aithoughts,False,0.0,False,False,False
4162d61d-bb9a-4a85-becf-682804c6c315,14,aithoughts,False,0.0,True,False,False
1589ee4d-0e45-43e0-b420-539ff66914c9,14,aithoughts,True,0.0,False,False,True
9ad3893f-c22a-44de-ba8b-7c1fb17bc367,0,aithoughts,False,0.0,True,False,False
c915a480-445a-4c77-b7b4-4a529c73b8cc,6,aithoughts,False,0.0,True,True,True
8166684c-85d2-429e-b0bf-e827ae1cb7a3,6,aithoughts,False,0.0,False,False,False
96578045-c6e8-451e-8f22-424803658b9f,0,aithoughts,False,0.0,True,True,True
4ece69a6-070a-4d05-b1de-4a711d0aeed8,4,aithoughts,False,0.0,True,False,True
5a273896-a783-413b-b57d-e013d3143721,4,aithoughts,False,0.0,False,False,True
ee928f71-5bc1-442e-9ddc-ada3649d1bf1,6,aithoughts,False,0.0,False,False,False
7bdbd460-6d1d-4a82-88bd-fb89e265c427,4,aithoughts,False,0.0,False,True,True
a220f090-1d5d-4581-a45b-3de895f4801f,7,aithoughts,False,0.0,False,True,True
22ea67f3-31b5-4e98-91d2-b4b1052221ec,14,aithoughts,False,0.0,True,False,False
c1b58205-285f-424e-84d7-319cbb3cef82,4,aithoughts,False,0.0,False,False,False
ade0085f-da74-423e-a663-86931154e7a6,4,aithoughts,True,0.0,True,False,True
22f8e8db-d24b-48b5-8aa9-964aacaee056,4,aithoughts,False,0.0,False,False,False
bea04045-0f32-44e2-9749-b8abbc390f6f,7,aithoughts,True,0.5,True,True,True
b7e00b3e-d2f6-4f76-9e0d-4fb03aaa9c90,6,aithoughts,True,0.0,False,True,True
2324e99e-0bef-46c1-90bf-dcc4c89ed02a,4,aithoughts,True,0.0,False,True,True
255ffcaf-c196-41ca-9ce4-98230d756944,0,aithoughts,False,0.0,True,False,False
3b0440c1-f9d9-4a80-bb88-f73bc1098659,0,aithoughts,True,0.5714285714285714,True,True,True
8d9c2dc4-e7b7-4329-90e0-36b2b5074995,7,aithoughts,True,0.0,True,True,False
f211b5b0-682d-4eb0-ab7f-29df61a8d666,14,aithoughts,False,0.0,True,False,True
f3e25905-1794-48ad-913e-8af21cce2073,2,aithoughts,False,0.0,True,True,True
531c56ea-a32a-4f69-ab41-3d5330491f87,0,aithoughts,False,0.0,True,True,True
33946d61-9afd-4375-b3f1-e7d422a37a60,6,aithoughts,True,0.6,True,False,False
adb54e82-72c9-4244-a7c5-86d62227e356,0,aithoughts,False,0.0,True,False,True
99f8f88a-be38-4391-a068-8416b413b9b6,7,aithoughts,False,0.0,False,True,True
01fde8ce-de4f-432e-9d2f-6d16d25878fc,0,aithoughts,False,0.0,False,True,True
75dc21a8-7069-4b74-8f9e-1252adab21be,14,aithoughts,True,0.3076923076923077,True,False,False
b15b6051-e951-4d04-aecb-7501ecabfacf,6,aithoughts,True,0.875,True,True,False
bead17d6-0b78-4c0e-ada3-c661cb57fd73,0,aithoughts,False,0.0,True,True,True
d42fbe2e-8f8d-4c38-be59-3b2887a91350,4,aithoughts,True,0.0,False,False,True
2908dbf8-a3f7-4c74-9cc7-4523c57377d9,0,aithoughts,False,0.0,True,False,False
6ff59d6f-e9ff-4e22-8b4f-d5b8ec99221e,4,aithoughts,False,0.0,True,False,True
836e5ef5-8a01-440b-a7fb-9a832c066fd2,14,aithoughts,True,1.0,True,True,True
85225c89-8b4f-43dd-a47f-f7f3fa6de0ad,14,aithoughts,False,0.0,True,False,False
f30afb6f-b7d6-4528-9e16-1603cd257798,14,aithoughts,False,0.0,False,True,True
0a4cea63-1f0d-4c8d-b852-19d990d40695,4,aithoughts,False,0.0,True,True,True
43df5090-9888-494f-9534-5fba431bc759,4,aithoughts,False,0.0,True,True,True
87108677-c1eb-4676-aef6-71d52d1165f5,0,aithoughts,True,0.0,True,False,True
edc6cbf2-5b87-45ee-ba3e-3b3ad8253d10,1,aithoughts,False,0.0,True,False,False
99467474-313c-4c05-8851-ea7d53b40b67,4,aithoughts,False,0.0,True,True,False
5ebf27a3-90f6-4ede-bdb6-cf1e12893bb5,2,aithoughts,True,0.46153846153846156,True,False,True
9fe0dc0b-5539-490c-a182-e650fedd6f7a,14,aithoughts,False,0.0,False,False,False
c6bcd4b5-8755-418c-88d6-f916887f4d56,1,aithoughts,True,0.0,True,False,False
9c69eae0-75d9-4951-8105-82df34ffca04,2,aithoughts,False,0.0,False,False,False
e6f6e9a4-8bcf-4af5-b53a-bd48c0a997b0,14,aithoughts,False,0.0,True,True,True
646cf040-771d-4566-9dc3-4c38a875c1ca,14,aithoughts,False,0.0,True,False,True
d4a4cc29-1dda-4784-adb1-277fa989d4ef,4,aithoughts,True,0.2857142857142857,True,True,False
2aaa05ae-5c6f-4e26-92cd-fe6f6deeb67b,14,aithoughts,True,0.0,True,False,False
6c107ecd-c66d-453b-a36b-ed6e6bd47b45,14,aithoughts,False,0.0,False,False,False
b7a19acd-af96-42c5-8158-8b5f027683ce,1,aithoughts,False,0.0,False,False,False
7497beb7-1dd6-44da-8526-46e30bb2ecf0,0,aithoughts,False,0.0,True,False,False
4f18c89d-38da-484e-989d-fedcabc6d0ea,4,aithoughts,False,0.0,True,True,False
4f0178f6-4b07-4ffe-84b9-1b7ea0866e3c,14,aithoughts,False,0.0,True,True,True
20453628-8a27-49ae-988f-633ba1e04ac4,14,aithoughts,False,0.0,True,False,False
79791a71-e972-4835-a27e-93122049cf4f,0,aithoughts,True,0.5714285714285714,True,True,True
f0d7fa20-5b6e-4c5e-ae82-217284ca983d,4,aithoughts,False,0.0,True,False,False
867f1a44-3c88-4850-92b2-7510923fdf9a,14,aithoughts,False,0.0,False,False,False
3e1cf438-2e4f-44e0-b220-b80616d8d698,7,aithoughts,False,0.0,False,False,False
9536b8d4-58ad-4e2a-9fb1-0c42060feba2,7,aithoughts,False,0.0,True,False,True
720d7a6d-2e4e-4673-a410-5e6703f18b14,9,aithoughts,False,0.0,True,True,False
f77b189e-b9e4-494f-885f-477891eedcc1,0,aithoughts,False,0.0,True,False,False
a8e8d66f-ce6a-4d19-8a6d-3562bc4884b1,0,aithoughts,False,0.0,True,False,True
12a8fdf8-0dbb-4c26-9912-624da1beec11,7,aithoughts,False,0.0,True,False,True
1d3e3fb6-40ba-4d8d-b35f-5660cace2d25,7,aithoughts,False,0.0,True,True,True
8b4cc1ee-b281-4dc3-934c-23745cc736f4,3,aithoughts,True,0.0,True,False,True
2fd750ea-bd86-459a-9411-dc2679d7529f,4,aithoughts,False,0.0,True,False,True
c6feefdc-866c-4727-afa3-750f2cf380cc,14,aithoughts,False,0.0,True,True,True
464b0d36-65e2-484a-a5c0-4577dbd7c26a,4,aithoughts,False,0.0,False,False,False
9e11ac69-6a19-4d5e-a46b-9a4ce157d38b,4,aithoughts,False,0.0,False,False,False
3c272ea3-1df8-4f27-b297-64312804dc5e,14,aithoughts,True,0.0,True,True,False
2aad2931-5be9-4f5e-81ec-06a35b18ca00,0,aithoughts,True,1.0,True,False,True
f8ed43f6-4bb2-4b31-9943-78dfd09e0e0b,4,aithoughts,False,0.0,True,True,True
6bd535dd-8d48-4465-bb2a-d66d5691cb11,7,aithoughts,True,0.0,True,True,True
fbda96f2-79bf-4d0f-8429-6f6b52ff3ca8,14,aithoughts,False,0.0,True,False,False
52171550-8fa0-4525-9492-91aaf11fe869,4,aithoughts,False,0.0,False,False,False
4513f4b0-776b-4f47-ba9c-af409331095c,14,aithoughts,True,0.2857142857142857,False,False,False
cee81010-a2a7-4f06-8e0a-b1442ed7b25d,0,aithoughts,False,0.0,False,True,False
aad3fe2a-b9d0-4b7e-bc7b-d4bc5097062f,3,aithoughts,False,0.0,True,True,False
388d8be8-e803-4caf-9e24-1db184f6ed49,1,aithoughts,False,0.0,True,False,False
f2499a94-0caf-4ab6-b1ad-fc589b17b16c,4,aithoughts,False,0.0,False,False,False
425616d3-1aba-44f6-bafc-fde9c84e8730,4,aithoughts,False,0.0,False,False,False
9dccbf89-87b6-4edd-8fb0-2c366b98b2bf,7,aithoughts,False,0.0,False,False,False
dbafb4f8-a5b7-4b67-beac-0549950fb984,0,aithoughts,False,0.0,False,True,False
935325e3-288e-4d18-8f8f-6eabef5619b7,1,aithoughts,True,0.5,True,False,False
82b767ef-5b13-44c5-9056-251ba070b917,6,aithoughts,True,0.5714285714285714,True,False,False
a51039bc-9339-4d49-ba33-d848a921f069,4,aithoughts,False,0.0,True,False,False
108b27d5-5b5c-49e3-a9c2-e3f5661fc938,4,aithoughts,False,0.0,True,True,False
8af8e3eb-e3e5-4363-9f93-15339c99d638,14,aithoughts,False,0.0,True,True,True
088fecd5-923c-41de-b14a-01727bb6202a,14,aithoughts,False,0.0,False,False,True
a405e6a1-edaf-41fc-bda8-e4d4d43bf327,14,aithoughts,True,0.9473684210526315,True,True,True
3cd6ab90-fa9b-4ac8-901d-ae93522cd41b,4,aithoughts,False,0.0,True,False,True
e64649c3-ef72-4e03-bda1-1d81914116ad,14,aithoughts,True,0.0,True,True,True
ddfb07b2-c8b6-42d1-af36-eb575a949e4f,0,aithoughts,False,0.0,True,False,False
3663e1f3-a905-482a-884f-45a4214c7cf9,4,aithoughts,False,0.0,False,False,False
fe40f62e-8885-480b-80b2-9d5e8c075b98,6,aithoughts,False,0.0,True,False,False
b5bd2663-d92d-434d-8358-734bb09f4e49,7,aithoughts,False,0.0,True,True,True
c0e91ca3-93ba-4221-8114-efa8da28e672,4,aithoughts,False,0.0,True,True,True
864aa78e-6cee-47d1-a3e4-5c8f4ddf31e1,6,aithoughts,False,0.0,True,False,False
66eba896-3bc8-48f2-a35d-ec4063fe8858,4,aithoughts,True,0.4,True,True,True
3fd938b6-2489-443d-869d-d5b1a801aca0,0,aithoughts,False,0.0,True,True,True
79f9d14d-aeca-4c83-aac4-7052961b8b6a,0,aithoughts,False,0.0,True,True,True
ba487801-8801-4b60-895b-a4cb07efc3f7,4,aithoughts,False,0.0,True,False,False
acc1cb57-8fb3-4910-995f-e4291c122972,1,aithoughts,False,0.0,False,False,False
c97e2170-38f0-4fb2-b080-4d463bfa03d9,14,aithoughts,False,0.0,True,False,True
94f38f6e-5383-4b54-9515-2acad23f7f63,4,aithoughts,True,0.8571428571428571,False,True,True
2c0670dc-e484-4fa4-ac59-b3209f12c134,1,aithoughts,False,0.0,True,False,False
15cccd68-582e-47e2-8444-6233b2ba075e,0,aithoughts,False,0.0,False,False,True
c85ef846-08cc-4c82-8002-26111d093f4f,7,aithoughts,False,0.0,True,True,True
91801f26-c8e9-4581-837d-c9dc32e963c5,4,aithoughts,True,0.0,False,False,False
08fc2fc3-6d2e-4c4d-9f11-e9db3dc0d8f4,6,aithoughts,False,0.0,True,False,False
2524a13a-7cb0-48ab-bae1-2e20d2c4b789,4,aithoughts,False,0.0,True,True,True
3b1688e5-dd90-4fdb-81db-266eb7bacf02,4,aithoughts,False,0.0,True,True,True
0646c9ce-337e-4164-a59a-e16cc5067fd2,4,aithoughts,False,0.0,False,False,False
39cb385c-a6bf-4b85-8799-d046840ef1d7,14,aithoughts,False,0.0,True,True,False
11666f99-a7fd-4415-8240-0adfc4127fc7,4,aithoughts,False,0.0,False,False,False
ac6c7544-6006-4ee5-82a5-a1bd1807c812,11,aithoughts,True,0.0,False,False,True
205b4eba-bca7-459d-be8a-0e08efcfadcf,4,aithoughts,True,0.5,True,True,True
c04589bf-0e20-4673-a6fa-b9d0b4e49982,14,aithoughts,False,0.0,True,False,False
d7e4d36d-bbc3-435b-9492-8073eafd4b26,6,aithoughts,True,0.7272727272727273,True,False,False
2cd1be8d-f52d-434d-a43e-e83a359c3707,6,aithoughts,False,0.0,True,False,False
7ed281c0-2d7d-42af-b8ed-aa1e3ebe26eb,4,aithoughts,True,0.0,False,True,True
ae4c1cc7-30e4-444f-9530-a3a75fe35a40,7,aithoughts,True,0.2222222222222222,True,True,True
b9e10dae-df37-4598-a0b2-e9872f6a3e13,14,aithoughts,False,0.0,True,True,True
9c66038b-2cdc-46cf-9260-42b424d8b792,4,aithoughts,False,0.0,True,False,False
dfed1c89-9c32-4d9e-9ed7-59d97f3a774f,4,aithoughts,False,0.0,False,False,False
6b40606a-601b-4f4d-a846-d827a193c4c5,7,aithoughts,False,0.0,True,True,True
db41f59d-f5e8-46c6-91bd-0ef3a5c20776,0,aithoughts,False,0.0,True,True,False
28d04331-661e-4cad-bd07-eedfff36d22c,4,aithoughts,False,0.0,True,False,False
aafbddd6-84ba-4725-ad3e-038662fc0027,0,aithoughts,True,0.0,True,True,True
d4ca528c-1c32-445d-913c-8b03a749e927,3,aithoughts,False,0.0,True,True,False
cbd08545-3933-4c74-9ce6-c96f1aa8500f,0,aithoughts,False,0.0,False,False,False
5ba09c20-553e-4474-880b-f523bbaaaf12,0,aithoughts,False,0.0,False,True,True
18142420-c8d4-4bcb-8b64-944286620d5d,3,aithoughts,False,0.0,True,True,False
a9e54c15-cf58-421a-b22f-4113e5a739fc,4,aithoughts,False,0.0,True,False,False
f22f7182-f16d-4c16-a5fe-55985f067361,4,aithoughts,False,0.0,True,True,True
deae5f5c-9096-46b9-9099-c1580555aaf5,6,aithoughts,False,0.0,True,True,True
1771713e-116c-4712-9cf1-ae7a5791dc33,0,aithoughts,False,0.0,False,True,True
edfd3fc6-8657-483f-9aec-64fa67571b99,14,aithoughts,False,0.0,True,False,False
57b6a118-466e-44f0-8d4f-8a84330cd9e4,4,aithoughts,False,0.0,False,True,True
0e418994-aa3b-42a2-80af-775092077b6c,4,aithoughts,False,0.0,False,False,False
9699a062-06f0-410f-a610-2fc43a989345,4,aithoughts,False,0.0,False,False,False
e194e514-14ce-40b1-ae23-e96c04a21a55,14,aithoughts,True,0.3333333333333333,True,False,False
9ac2d3b1-3fbf-45b8-824c-7b5eefa939bf,1,aithoughts,False,0.0,False,False,False
13d0df8d-98a3-4ece-bda5-8f9a179777e2,4,aithoughts,False,0.0,True,True,False
5f737235-3535-4794-b76e-c6f21c6b7608,6,aithoughts,False,0.0,False,False,False
ba5583a5-a87f-4571-8471-932d9fe07e96,4,aithoughts,False,0.0,True,False,False
47059ac5-64b0-426e-858a-2fb5ffc3ca83,6,aithoughts,True,0.6666666666666666,True,True,True
1bcf4d37-87c2-479b-95be-8b319df21745,1,aithoughts,False,0.0,True,False,True
49570309-f23d-4319-8561-5e30f3ab94b1,2,aithoughts,False,0.0,True,True,True
aa1f6572-32a9-4e84-91e5-607f4f84fb97,6,aithoughts,False,0.0,True,True,True
70eca429-2fa3-4bf8-a3f7-a653462ddd5a,0,aithoughts,False,0.0,True,True,True
c8b1a279-1c01-48f9-ba3f-4179beaa660e,14,aithoughts,False,0.0,True,False,False
